plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
364.1,"United States, I01_sbe37_all_bc79_fca7_58ec",-68.111885,44.10195,11/9/2020 20:00,6/13/2021 23:00,Temperate,1,0,10375,10375,9.89E-09,7.13E-09,7.33E-09,1.97E-08,2.48E-08,2.06E-08,1.93E-08,5.16E-08,3.26E-08,2.89E-08,2.71E-08,5.88E-08,3.26E-08,2.89E-08,2.71E-08,5.88E-08,3.26E-08,2.89E-08,2.71E-08,5.88E-08,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_69,0.592123288
365,"United States, org_secoora_14buoy_02dd_af28_0c54",-76.397,34.3018,11/11/2019 19:00,6/26/2020 21:00,Subtropical,0,1.388127854,5475,5399,8.23E-08,6.45E-08,6.84E-08,1.71E-07,2.15E-07,2.00E-07,2.14E-07,3.03E-07,2.68E-07,2.63E-07,2.62E-07,3.44E-07,2.68E-07,2.63E-07,2.62E-07,3.44E-07,2.68E-07,2.63E-07,2.62E-07,3.44E-07,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_46,0.624885845
366,"United States, tomales-bay-buoy_0570_bb12_c1b3",-122.927681,38.18785,1/1/2019 0:06,7/9/2020 23:18,Temperate,1,7.289800874,133433,123706,6.23E-08,4.76E-08,5.43E-08,1.22E-07,1.03E-07,8.73E-08,9.19E-08,1.75E-07,1.22E-07,1.06E-07,1.29E-07,1.95E-07,1.22E-07,1.06E-07,1.29E-07,1.95E-07,1.22E-07,1.06E-07,1.29E-07,1.95E-07,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_63,1.523196347
367,"United States, UNH_WBD_55b4_81eb_695a",-70.54203,43.019592,1/1/2020 0:00,12/31/2020 22:58,Temperate,1,0.875895803,8791,8714,2.26E-08,1.20E-08,1.15E-08,6.18E-08,5.54E-08,3.55E-08,3.66E-08,1.25E-07,7.60E-08,4.73E-08,5.85E-08,1.69E-07,7.60E-08,4.73E-08,5.85E-08,1.69E-07,7.60E-08,4.73E-08,5.85E-08,1.69E-07,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,1.002621766
368,"United States, UNH_WBD_55b4_81eb_695a",-70.54178,43.023468,1/3/2009 0:00,12/31/2009 22:58,Temperate,1,10.20759261,8719,7829,1.78E-08,9.44E-09,8.75E-09,4.66E-08,4.63E-08,2.87E-08,2.17E-08,1.02E-07,6.15E-08,4.10E-08,3.68E-08,1.19E-07,6.15E-08,4.10E-08,3.68E-08,1.19E-07,6.15E-08,4.10E-08,3.68E-08,1.19E-07,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.994516743
369,"United States, UNH_WBD_55b4_81eb_695a",-70.53632,43.025246,1/1/2011 0:00,12/31/2011 22:58,Temperate,1,17.62154759,8762,7218,2.12E-08,1.13E-08,9.98E-09,6.13E-08,5.00E-08,3.08E-08,2.48E-08,1.38E-07,6.68E-08,4.18E-08,2.85E-08,1.57E-07,6.68E-08,4.18E-08,2.85E-08,1.57E-07,6.68E-08,4.18E-08,2.85E-08,1.57E-07,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.99988204
370,"United States, wmo_41013_ec68_b09d_6402",-77.743,33.436,12/11/2015 2:20,6/28/2021 9:00,Subtropical,1,14.20008431,291787,250353,5.39E-08,4.42E-08,4.46E-08,1.02E-07,1.45E-07,1.32E-07,1.37E-07,2.22E-07,1.95E-07,1.82E-07,1.91E-07,2.90E-07,1.95E-07,1.82E-07,1.91E-07,2.90E-07,1.95E-07,1.82E-07,1.91E-07,2.90E-07,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_46,5.551445967
373,Indian Ocean,67,0,8/6/2014 11:00,10/31/2019 2:10,Tropical,1,0.569973409,275276,273707,5.62E-08,4.44E-08,4.41E-08,1.12E-07,1.26E-07,1.15E-07,1.19E-07,2.02E-07,1.63E-07,1.54E-07,1.62E-07,2.36E-07,1.63E-07,1.54E-07,1.62E-07,2.36E-07,1.63E-07,1.54E-07,1.62E-07,2.36E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_71,5.237347793
374,Indian Ocean,80.5,0,8/9/2008 18:20,8/15/2019 9:50,Tropical,1,24.59992197,579262,436764,4.48E-08,3.36E-08,3.26E-08,9.75E-08,1.02E-07,8.87E-08,9.22E-08,1.76E-07,1.32E-07,1.19E-07,1.26E-07,2.12E-07,1.32E-07,1.19E-07,1.26E-07,2.12E-07,1.32E-07,1.19E-07,1.26E-07,2.12E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_73,11.02094749
375,Indian Ocean,90,0,11/9/2004 6:20,5/31/2018 1:40,Tropical,1,28.31998676,712917,511019,4.95E-08,3.57E-08,3.53E-08,1.11E-07,1.16E-07,1.03E-07,1.13E-07,1.81E-07,1.50E-07,1.41E-07,1.51E-07,2.13E-07,1.50E-07,1.41E-07,1.51E-07,2.13E-07,1.50E-07,1.41E-07,1.51E-07,2.13E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_26,13.56385084
376,Indian Ocean,67,1.5,9/4/2016 21:00,11/1/2019 2:10,Tropical,1,0.550265188,165920,165007,5.79E-08,4.51E-08,4.61E-08,1.18E-07,1.27E-07,1.14E-07,1.26E-07,1.99E-07,1.69E-07,1.59E-07,1.70E-07,2.39E-07,1.69E-07,1.59E-07,1.70E-07,2.39E-07,1.69E-07,1.59E-07,1.70E-07,2.39E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_71,3.156754186
377,Indian Ocean,67,-1.5,7/24/2013 15:50,10/29/2019 1:50,Tropical,1,0.170011749,329389,328829,5.13E-08,3.99E-08,3.86E-08,1.04E-07,1.18E-07,1.07E-07,1.09E-07,1.93E-07,1.54E-07,1.45E-07,1.46E-07,2.23E-07,1.54E-07,1.45E-07,1.46E-07,2.23E-07,1.54E-07,1.45E-07,1.46E-07,2.23E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_71,6.266894977
378,Indian Ocean,80.5,-1.5,9/6/2006 11:10,8/11/2019 3:30,Tropical,1,22.25001949,679923,528640,4.56E-08,3.47E-08,3.44E-08,9.87E-08,1.05E-07,9.33E-08,1.00E-07,1.69E-07,1.38E-07,1.28E-07,1.37E-07,1.99E-07,1.38E-07,1.28E-07,1.37E-07,1.99E-07,1.38E-07,1.28E-07,1.37E-07,1.99E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_73,12.93611111
379,Indian Ocean,90,12,10/17/2008 16:30,1/12/2017 0:40,Tropical,1,1.830093121,433202,425274,3.53E-08,2.35E-08,2.09E-08,8.44E-08,8.10E-08,6.24E-08,5.88E-08,1.82E-07,1.11E-07,8.96E-08,7.93E-08,2.30E-07,1.11E-07,8.96E-08,7.93E-08,2.30E-07,1.11E-07,8.96E-08,7.93E-08,2.30E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_75,8.242028158
380,Indian Ocean,55,-12,3/6/2012 9:30,4/26/2013 13:50,Tropical,1,0,59931,59931,4.13E-08,2.71E-08,2.76E-08,8.69E-08,1.04E-07,8.10E-08,7.81E-08,2.20E-07,1.41E-07,1.11E-07,1.26E-07,2.58E-07,1.41E-07,1.11E-07,1.26E-07,2.58E-07,1.41E-07,1.11E-07,1.26E-07,2.58E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_62,1.1402207
381,Indian Ocean,67,-12,9/13/2009 7:40,7/17/2013 12:50,Tropical,1,39.43997941,202064,122370,2.83E-08,1.85E-08,1.66E-08,6.74E-08,7.04E-08,5.27E-08,5.13E-08,1.63E-07,9.73E-08,7.56E-08,7.41E-08,1.98E-07,9.73E-08,7.56E-08,7.41E-08,1.98E-07,9.73E-08,7.56E-08,7.41E-08,1.98E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_64,3.844425419
382,Indian Ocean,80.5,-12,5/17/2010 9:00,10/22/2015 2:00,Tropical,1,0.140029056,285655,285255,2.84E-08,1.85E-08,1.61E-08,6.77E-08,7.64E-08,5.73E-08,5.22E-08,1.78E-07,1.06E-07,8.55E-08,7.84E-08,2.15E-07,1.06E-07,8.55E-08,7.84E-08,2.15E-07,1.06E-07,8.55E-08,7.84E-08,2.15E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_68,5.434817352
383,Indian Ocean,93,-12,3/21/2011 10:20,2/25/2017 1:20,Tropical,1,39.61984885,312139,188470,2.40E-08,1.77E-08,1.62E-08,4.72E-08,6.12E-08,4.99E-08,4.52E-08,1.23E-07,8.68E-08,7.37E-08,6.98E-08,1.66E-07,8.68E-08,7.37E-08,6.98E-08,1.66E-07,8.68E-08,7.37E-08,6.98E-08,1.66E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_2,5.93869863
384,Indian Ocean,90,15,10/19/2008 15:00,7/30/2019 5:20,Tropical,1,9.360062252,566727,513681,4.22E-08,2.98E-08,2.85E-08,9.55E-08,9.80E-08,7.95E-08,8.05E-08,1.90E-07,1.31E-07,1.11E-07,1.11E-07,2.55E-07,1.31E-07,1.11E-07,1.11E-07,2.55E-07,1.31E-07,1.11E-07,1.11E-07,2.55E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_77,10.78245814
385,Indian Ocean,67,4,6/26/2018 13:20,11/2/2019 9:10,Tropical,1,0,71112,71112,5.39E-08,4.13E-08,4.06E-08,1.12E-07,1.19E-07,1.05E-07,1.10E-07,1.98E-07,1.59E-07,1.47E-07,1.62E-07,2.41E-07,1.59E-07,1.47E-07,1.62E-07,2.41E-07,1.59E-07,1.47E-07,1.62E-07,2.41E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_79,1.352949011
386,Indian Ocean,90,4,11/16/2006 5:50,3/8/2016 1:00,Tropical,1,48.50992295,489572,252081,4.36E-08,3.09E-08,2.87E-08,1.01E-07,1.04E-07,8.80E-08,9.88E-08,1.80E-07,1.34E-07,1.20E-07,1.31E-07,2.07E-07,1.34E-07,1.20E-07,1.31E-07,2.07E-07,1.34E-07,1.20E-07,1.31E-07,2.07E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_28,9.314516743
387,Indian Ocean,57,-4,11/16/2015 13:50,11/19/2017 3:10,Tropical,1,0,105633,105633,4.97E-08,3.73E-08,3.52E-08,1.04E-07,1.12E-07,9.72E-08,9.49E-08,2.08E-07,1.48E-07,1.35E-07,1.35E-07,2.28E-07,1.48E-07,1.35E-07,1.35E-07,2.28E-07,1.48E-07,1.35E-07,1.35E-07,2.28E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_81,2.009741248
388,Indian Ocean,67,-4,6/24/2012 7:50,9/9/2016 7:50,Tropical,1,0.079919448,221473,221296,4.47E-08,3.19E-08,3.03E-08,1.03E-07,1.08E-07,9.24E-08,9.96E-08,1.99E-07,1.42E-07,1.28E-07,1.37E-07,2.14E-07,1.42E-07,1.28E-07,1.37E-07,2.14E-07,1.42E-07,1.28E-07,1.37E-07,2.14E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_83,4.21369863
389,Indian Ocean,80.5,-4,8/19/2008 10:40,8/30/2015 1:50,Tropical,1,39.53993009,369596,223458,4.48E-08,3.34E-08,3.28E-08,9.65E-08,1.06E-07,9.33E-08,1.03E-07,1.76E-07,1.39E-07,1.27E-07,1.36E-07,2.07E-07,1.39E-07,1.27E-07,1.36E-07,2.07E-07,1.39E-07,1.27E-07,1.36E-07,2.07E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_85,7.031868341
390,Indian Ocean,67,8,6/21/2018 12:20,11/4/2019 12:00,Tropical,1,0,72143,72143,4.30E-08,3.12E-08,2.97E-08,9.69E-08,9.59E-08,7.72E-08,8.43E-08,1.84E-07,1.30E-07,1.12E-07,1.19E-07,2.25E-07,1.30E-07,1.12E-07,1.19E-07,2.25E-07,1.30E-07,1.12E-07,1.19E-07,2.25E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_87,1.372564688
391,Indian Ocean,90,8,11/14/2006 8:10,1/14/2017 0:40,Tropical,1,52.34997345,534772,254819,3.51E-08,2.40E-08,2.11E-08,8.53E-08,8.11E-08,6.31E-08,5.97E-08,1.61E-07,1.09E-07,8.83E-08,9.08E-08,2.03E-07,1.09E-07,8.83E-08,9.08E-08,2.03E-07,1.09E-07,8.83E-08,9.08E-08,2.03E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_89,10.1744863
392,Indian Ocean,55,-8,11/21/2008 10:00,11/21/2017 9:00,Tropical,1,45.04006778,473323,260138,4.13E-08,2.90E-08,2.72E-08,9.65E-08,9.80E-08,7.77E-08,7.77E-08,2.02E-07,1.31E-07,1.09E-07,1.12E-07,2.42E-07,1.31E-07,1.09E-07,1.12E-07,2.42E-07,1.31E-07,1.09E-07,1.12E-07,2.42E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_66,9.005479452
393,Indian Ocean,67,-8,1/13/2007 14:00,10/3/2014 1:40,Tropical,1,53.15992089,406007,190174,3.68E-08,2.47E-08,2.14E-08,8.60E-08,9.39E-08,7.34E-08,7.19E-08,1.94E-07,1.25E-07,1.02E-07,1.09E-07,2.44E-07,1.25E-07,1.02E-07,1.09E-07,2.44E-07,1.25E-07,1.02E-07,1.09E-07,2.44E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_91,7.724619482
394,Indian Ocean,80.5,-8,8/22/2008 13:10,11/19/2016 3:40,Tropical,1,5.61993689,433528,409164,3.90E-08,2.72E-08,2.51E-08,9.03E-08,9.87E-08,8.17E-08,8.26E-08,1.90E-07,1.34E-07,1.15E-07,1.21E-07,2.33E-07,1.34E-07,1.15E-07,1.21E-07,2.33E-07,1.34E-07,1.15E-07,1.21E-07,2.33E-07,Kunal Chakraborty,Pacific Marine Environmental Laboratory,Kunal Chakraborty,spatial_block_70,8.248230594
395,Atlantic Ocean,0,0,11/8/1998 16:40,3/19/2018 12:10,Tropical,1,44.87997423,1018198,561231,3.10E-08,2.61E-08,2.60E-08,5.38E-08,8.77E-08,7.65E-08,7.60E-08,1.54E-07,1.22E-07,1.09E-07,1.13E-07,2.11E-07,1.22E-07,1.09E-07,1.13E-07,2.11E-07,1.22E-07,1.09E-07,1.13E-07,2.11E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_60,19.37208904
396,Atlantic Ocean,-10,0,1/28/1999 20:10,2/23/2020 10:50,Tropical,1,24.11996726,1108169,840879,3.64E-08,3.22E-08,3.16E-08,5.95E-08,9.20E-08,8.45E-08,8.60E-08,1.43E-07,1.25E-07,1.18E-07,1.20E-07,1.89E-07,1.25E-07,1.18E-07,1.20E-07,1.89E-07,1.25E-07,1.18E-07,1.20E-07,1.89E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_52,21.08386606
397,Atlantic Ocean,-23,0,3/6/1999 14:00,7/1/2021 6:00,Tropical,1,35.66536927,893068,574552,3.89E-08,3.18E-08,2.89E-08,7.38E-08,9.17E-08,8.01E-08,7.77E-08,1.65E-07,1.20E-07,1.08E-07,1.09E-07,2.01E-07,1.20E-07,1.08E-07,1.09E-07,2.01E-07,1.20E-07,1.08E-07,1.09E-07,2.01E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_44,22.33607306
398,Atlantic Ocean,-35,0,1/21/1998 23:50,3/28/2019 8:00,Tropical,1,49.09207625,1053062,536092,2.97E-08,2.45E-08,2.29E-08,5.60E-08,6.78E-08,5.98E-08,5.79E-08,1.21E-07,8.91E-08,8.06E-08,7.87E-08,1.48E-07,8.91E-08,8.06E-08,7.87E-08,1.48E-07,8.91E-08,8.06E-08,7.87E-08,1.48E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_40,21.19271309
399,Pacific Ocean,-110,0.69999999,1/20/1979 12:00,10/31/1981 3:45,Tropical,1,33.63994744,97408,64640,3.96E-08,3.47E-08,3.49E-08,6.61E-08,1.09E-07,9.61E-08,1.01E-07,1.76E-07,1.50E-07,1.38E-07,1.51E-07,2.23E-07,1.50E-07,1.38E-07,1.51E-07,2.23E-07,1.50E-07,1.38E-07,1.51E-07,2.23E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_72,2.779880137
400,Pacific Ocean,-110,-0.69999999,1/20/1979 12:00,7/11/1981 14:45,Tropical,1,37.7704729,86700,53953,5.17E-08,4.48E-08,4.49E-08,9.19E-08,1.03E-07,9.26E-08,9.48E-08,1.60E-07,1.32E-07,1.23E-07,1.31E-07,1.83E-07,1.32E-07,1.23E-07,1.31E-07,1.83E-07,1.32E-07,1.23E-07,1.31E-07,1.83E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_72,2.47428653
401,Pacific Ocean,-110.5,0,1/20/1979 12:00,5/2/1979 11:45,Tropical,1,0,9792,9792,6.43E-08,5.79E-08,5.51E-08,1.12E-07,1.33E-07,1.27E-07,1.11E-07,1.68E-07,1.68E-07,1.62E-07,1.62E-07,2.26E-07,1.68E-07,1.62E-07,1.62E-07,2.26E-07,1.68E-07,1.62E-07,1.62E-07,2.26E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_72,0.279423516
402,Pacific Ocean,-110,0,4/16/1989 10:00,3/1/1998 13:00,Tropical,1,33.88124902,1562345,1033003,4.47E-08,3.76E-08,3.65E-08,8.12E-08,1.05E-07,9.20E-08,9.31E-08,1.77E-07,1.39E-07,1.25E-07,1.29E-07,2.21E-07,1.39E-07,1.25E-07,1.29E-07,2.21E-07,1.39E-07,1.25E-07,1.29E-07,2.21E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_72,8.879794521
403,Pacific Ocean,-125,0,6/24/1996 11:10,6/23/1996 0:00,Tropical,1,38.82937851,1400316,856582,4.07E-08,3.58E-08,3.49E-08,6.90E-08,8.84E-08,7.94E-08,7.98E-08,1.49E-07,1.15E-07,1.05E-07,1.08E-07,1.81E-07,1.15E-07,1.05E-07,1.08E-07,1.81E-07,1.15E-07,1.05E-07,1.08E-07,1.81E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_80,-0.00401446
404,Pacific Ocean,-140,0,10/25/1984 7:00,5/9/1998 20:00,Tropical,1,16.02716585,1491137,1252150,3.40E-08,3.02E-08,2.93E-08,5.69E-08,7.39E-08,6.71E-08,6.73E-08,1.19E-07,9.73E-08,8.98E-08,9.03E-08,1.47E-07,9.73E-08,8.98E-08,9.03E-08,1.47E-07,9.73E-08,8.98E-08,9.03E-08,1.47E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_82,13.5466895
405,Pacific Ocean,147,0,4/27/1994 14:00,12/9/2016 23:00,Tropical,1,8.399983863,198298,181641,4.69E-08,3.64E-08,3.79E-08,9.41E-08,1.11E-07,1.01E-07,1.08E-07,1.68E-07,1.41E-07,1.33E-07,1.40E-07,1.96E-07,1.41E-07,1.33E-07,1.40E-07,1.96E-07,1.41E-07,1.33E-07,1.40E-07,1.96E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_93,22.63664384
406,Pacific Ocean,-155,0,10/28/1999 0:00,10/27/1999 0:00,Tropical,1,26.07147157,1162700,859567,3.14E-08,2.78E-08,2.68E-08,5.20E-08,6.86E-08,6.21E-08,6.02E-08,1.13E-07,9.15E-08,8.42E-08,8.37E-08,1.44E-07,9.15E-08,8.42E-08,8.37E-08,1.44E-07,9.15E-08,8.42E-08,8.37E-08,1.44E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_84,-0.002739726
407,Pacific Ocean,156,0,8/28/1991 8:00,3/16/2021 23:00,Tropical,1,8.431510876,255150,233637,4.54E-08,3.54E-08,3.65E-08,9.04E-08,1.08E-07,9.95E-08,1.06E-07,1.64E-07,1.38E-07,1.31E-07,1.35E-07,1.91E-07,1.38E-07,1.31E-07,1.35E-07,1.91E-07,1.38E-07,1.31E-07,1.35E-07,1.91E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_95,29.57157534
408,Pacific Ocean,165,0,5/20/1989 6:00,3/19/1999 19:00,Tropical,1,40.32716817,1350437,805844,4.61E-08,3.75E-08,3.68E-08,8.92E-08,1.05E-07,9.58E-08,1.03E-07,1.61E-07,1.34E-07,1.26E-07,1.31E-07,1.86E-07,1.34E-07,1.26E-07,1.31E-07,1.86E-07,1.34E-07,1.26E-07,1.31E-07,1.86E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_97,9.837100457
409,Pacific Ocean,-170,0,7/3/2000 13:20,7/3/2000 2:00,Tropical,1,30.0820385,1141781,798310,3.33E-08,2.87E-08,2.70E-08,5.85E-08,7.36E-08,6.57E-08,6.30E-08,1.28E-07,9.69E-08,8.79E-08,8.61E-08,1.56E-07,9.69E-08,8.79E-08,8.61E-08,1.56E-07,9.69E-08,8.79E-08,8.61E-08,1.56E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_99,-0.00129376
410,Pacific Ocean,180,0,11/28/1999 6:00,11/27/1999 0:00,Tropical,1,35.47509189,1189412,767467,3.75E-08,3.13E-08,2.95E-08,6.96E-08,8.43E-08,7.49E-08,7.58E-08,1.43E-07,1.09E-07,1.00E-07,1.03E-07,1.71E-07,1.09E-07,1.00E-07,1.03E-07,1.71E-07,1.09E-07,1.00E-07,1.03E-07,1.71E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_101,-0.003424658
411,Pacific Ocean,-95,0,11/6/1998 21:00,6/20/1998 23:00,Tropical,1,44.476179,1302821,723376,5.44E-08,4.43E-08,4.27E-08,1.04E-07,1.45E-07,1.27E-07,1.36E-07,2.44E-07,1.91E-07,1.75E-07,1.84E-07,2.98E-07,1.91E-07,1.75E-07,1.84E-07,2.98E-07,1.91E-07,1.75E-07,1.84E-07,2.98E-07,NA,Pacific Marine Environmental Laboratory,Pacific Marine Environmental Laboratory,spatial_block_54,-0.380593607
412,"Chile, Tongoy",-71.56139,-30.275,9/11/2014 0:00,7/7/2021 23:00,Subtropical,1.5,7.579253612,59808,55275,1.31E-07,1.14E-07,1.21E-07,2.13E-07,2.37E-07,2.27E-07,2.26E-07,3.17E-07,2.79E-07,2.70E-07,2.67E-07,3.63E-07,2.79E-07,2.70E-07,2.67E-07,3.63E-07,2.79E-07,2.70E-07,2.67E-07,3.63E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_103,6.827283105
413,"Chile, Cochamo",-72.30889,-41.49556,3/9/2013 0:00,6/19/2014 23:00,Temperate,1.5,6.152065527,11232,10541,3.87E-08,3.43E-08,3.34E-08,6.63E-08,8.74E-08,7.73E-08,7.29E-08,1.47E-07,1.11E-07,9.65E-08,9.76E-08,1.91E-07,1.11E-07,9.65E-08,9.76E-08,1.91E-07,1.11E-07,9.65E-08,9.76E-08,1.91E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_105,1.282077626
414,"Chile, Puyuhuapi",-72.68778,-44.73278,6/24/2010 0:00,3/21/2017 23:00,Temperate,1.5,17.38056571,59112,48838,2.90E-08,2.39E-08,2.36E-08,5.60E-08,7.17E-08,6.04E-08,5.57E-08,1.34E-07,9.57E-08,8.08E-08,7.32E-08,1.83E-07,9.57E-08,8.08E-08,7.32E-08,1.83E-07,9.57E-08,8.08E-08,7.32E-08,1.83E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_107,6.74783105
415,"Chile, Reloncavi Sound",-72.83444,-41.63611,9/15/2017 0:00,2/11/2021 23:00,Temperate,1.5,33.13937935,29904,19994,2.26E-08,1.58E-08,1.73E-08,4.76E-08,5.17E-08,4.16E-08,4.09E-08,9.92E-08,6.46E-08,5.13E-08,5.00E-08,1.23E-07,6.46E-08,5.13E-08,5.00E-08,1.23E-07,6.46E-08,5.13E-08,5.00E-08,1.23E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_105,3.413584475
416,"Chile, Itata",-72.9,-36.4,11/29/2017 0:00,3/9/2020 23:00,Temperate,1.5,41.13080929,19968,11755,2.82E-08,2.29E-08,2.35E-08,5.30E-08,7.42E-08,6.57E-08,7.59E-08,1.13E-07,9.70E-08,8.90E-08,9.72E-08,1.34E-07,9.70E-08,8.90E-08,9.72E-08,1.34E-07,9.70E-08,8.90E-08,9.72E-08,1.34E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_109,2.2793379
417,"Chile, Irene Island",-74.015,-47.77,1/5/2017 0:00,10/7/2019 23:00,Temperate,1.5,22.70957588,24144,18661,1.43E-08,1.10E-08,1.12E-08,2.61E-08,4.07E-08,3.51E-08,3.47E-08,6.54E-08,5.78E-08,5.12E-08,5.11E-08,8.97E-08,5.78E-08,5.12E-08,5.11E-08,8.97E-08,5.78E-08,5.12E-08,5.11E-08,8.97E-08,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_111,2.756050228
418,"Chile, Puerto Cisnes",-72.68778,-44.73278,12/1/2019 0:00,4/30/2020 23:00,Temperate,1.5,28.39912281,3648,2612,5.11E-08,4.38E-08,5.11E-08,8.25E-08,1.15E-07,9.99E-08,1.30E-07,1.68E-07,1.46E-07,1.27E-07,1.67E-07,2.13E-07,1.46E-07,1.27E-07,1.67E-07,2.13E-07,1.46E-07,1.27E-07,1.67E-07,2.13E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_107,0.416324201
419,"Chile, Stratus",-85,-20,4/13/2019 0:00,7/7/2021 23:00,Subtropical,1.5,20.12953896,19608,15661,1.12E-08,7.40E-09,6.78E-09,2.30E-08,3.15E-08,2.48E-08,2.31E-08,6.27E-08,4.71E-08,3.87E-08,3.51E-08,1.03E-07,4.71E-08,3.87E-08,3.51E-08,1.03E-07,4.71E-08,3.87E-08,3.51E-08,1.03E-07,Diego Narvaez,Centro de Datos Oceanograficos y Meteoro,Diego Narvaez,spatial_block_74,2.238242009
